finess;annee;mois;finessGeo;num_UM;type_UM;mode_hospit;date_deb;nblit
440041580;2024;12;440041580;0016;03A;C;01/01/2006;4
440041580;2024;12;440041580;0017;03A;C;01/01/2006;8
440041580;2024;12;440041580;0007;03A;C;31/03/2007;18
440041580;2024;12;440041580;0018;53;C;01/01/2006;1
440041580;2024;12;440041580;0013;40;C;01/01/2006;1
440041580;2024;12;440041580;0012;03A;C;01/01/2006;10
440041580;2024;12;440041580;0019;53;P;01/01/2006;33
440041580;2024;12;440041580;0014;43;P;01/01/2006;25
440041580;2024;12;440041580;0004;29;P;01/01/2006;8
440041580;2024;12;440041580;0011;07A;C;01/03/2013;8
440041580;2024;12;440041580;0009;29;C;01/01/2006;1
440041580;2024;12;440041580;0003;29;C;01/01/2006;1
440041580;2024;12;440041580;0001;61;C;01/01/2006;11
440041580;2024;12;440041580;0002;61;P;01/01/2006;1
440041580;2024;12;440041580;0008;40;P;01/01/2006;1
440041580;2024;12;440041580;0015;29;P;01/01/2006;1
440041580;2024;12;440041580;0005;43;P;01/01/2006;1
440042141;2024;12;440000883;0001;29;M;07/02/2019;30
440048718;2024;12;440048718;0001;43;P;01/01/2006;1
440048718;2024;12;440048718;0002;40;P;01/01/2006;1
440050433;2024;12;440050433;0011;53;C;01/01/2012;0
440050433;2024;12;440050433;0006;53;C;01/01/2012;0
440050433;2024;12;440050433;0001;53;C;01/01/2012;0
440050433;2024;12;440050433;0015;53;P;01/01/2012;0
440050433;2024;12;440050433;0004;53;P;01/01/2012;0
440050433;2024;12;440050433;0007;29;C;01/01/2012;0
440050433;2024;12;440050433;0008;42;P;01/01/2012;0
440050433;2024;12;440050433;0009;53;C;01/01/2012;0
440050433;2024;12;440050433;0014;29;C;01/01/2012;0
440050433;2024;12;440050433;0012;53;C;01/01/2012;0
440050433;2024;12;440050433;0002;29;P;01/01/2012;0
440050433;2024;12;440050433;0010;29;C;01/01/2012;0
440050433;2024;12;440050433;0003;40;C;01/01/2012;0
440050433;2024;12;440050433;0013;43;P;01/01/2012;0
440050433;2024;12;440050433;0005;53;P;01/01/2012;0
440050441;2024;12;440050441;0001;23;P;11/06/2013;16
440053643;2024;12;440000396;0017;53;P;01/01/2010;0
440053643;2024;12;440000396;0034;53;P;01/01/2010;0
440053643;2024;12;440000396;0004;29;C;01/01/2010;0
440053643;2024;12;440000396;0011;29;C;01/01/2010;0
440053643;2024;12;440000396;0015;53;P;01/01/2010;0
440053643;2024;12;440000396;0022;27;C;01/01/2010;0
440053643;2024;12;440000396;0012;07A;C;01/01/2010;4
440053643;2024;12;440000396;0032;53;C;01/01/2010;0
440053643;2024;12;440000396;0029;53;P;01/01/2010;0
440053643;2024;12;440000396;0027;53;P;01/01/2010;0
440053643;2024;12;440000396;0019;53;P;01/01/2010;0
440053643;2024;12;440000396;0010;53;P;01/01/2010;0
440053643;2024;12;440000396;0018;53;P;01/01/2010;0
440053643;2024;12;440000396;0008;53;C;01/01/2010;0
440053643;2024;12;440000396;0020;53;C;01/01/2010;0
440053643;2024;12;440000396;0026;53;C;01/01/2010;0
440053643;2024;12;440000396;0030;53;C;01/01/2010;0
440053643;2024;12;440000396;0031;29;C;01/01/2010;0
440053643;2024;12;440000396;0033;71;C;01/01/2010;0
440053643;2024;12;440000396;0025;71;C;01/01/2010;0
440053643;2024;12;440000396;0028;29;P;24/06/2015;0
440053643;2024;12;440000396;0035;29;C;01/09/2016;0
440053643;2024;12;440000396;0023;71;C;01/01/2010;0
440053643;2024;12;440000396;0024;29;P;01/01/2019;0
440053643;2024;12;440000396;0014;29;P;01/01/2010;0
440053643;2024;12;440000396;0001;53;C;01/01/2010;0
440053643;2024;12;440000396;0021;53;C;01/01/2010;0
440053643;2024;12;440000396;0013;53;P;01/01/2010;0
440053643;2024;12;440000396;0016;29;P;01/01/2010;0
440053643;2024;12;440000396;0005;29;P;01/01/2010;0
440053643;2024;12;440000396;0006;29;P;01/01/2010;0
440053643;2024;12;440000396;0002;53;P;01/01/2010;0
440053643;2024;12;440000396;0009;29;P;24/06/2015;0
440053643;2024;12;440000396;0003;53;P;01/01/2010;0
440053643;2024;12;440000396;0007;29;P;01/01/2010;0
440055770;2024;12;440055770;0001;21;P;01/01/2018;0
440055945;2024;12;440055945;0001;08;C;01/01/1900;24
450000088;2024;12;450002613;0097;53;C;01/01/2000;40
450000088;2024;12;450002613;0008;53;P;01/01/2011;1
450000088;2024;12;450002613;0039;53;C;01/01/2000;14
450000088;2024;12;450002613;0075;53;P;01/01/2011;1
450000088;2024;12;450021449;0051;53;C;01/12/2019;9
450000088;2024;12;450002613;0092;29;C;01/01/2000;46
450000088;2024;12;450002613;0023;03A;C;05/04/2009;10
450000088;2024;12;450002613;0015;51;C;01/01/2000;19
450000088;2024;12;450002613;0032;03A;C;01/12/2012;15
450000088;2024;12;450002613;0109;01A;C;01/01/2002;15
450000088;2024;12;450021449;0122;53;P;01/12/2019;1
450000088;2024;12;450002613;0078;53;P;01/01/2011;2
450000088;2024;12;450002613;0048;52;P;01/01/2013;1
450000088;2024;12;450002613;0019;53;P;01/03/2008;36
450000088;2024;12;450002613;0107;53;P;01/01/2011;1
450000088;2024;12;450021449;0052;53;P;01/12/2019;1
450000088;2024;12;450002613;0049;61;C;01/01/2008;12
450000088;2024;12;450002613;0049;08;C;01/03/2014;12
450000088;2024;12;450002613;0117;29;C;07/09/2020;20
450000088;2024;12;450002613;0113;16;C;01/09/2015;6
450000088;2024;12;450002613;0094;29;C;01/01/2000;10
450000088;2024;12;450002613;0054;29;C;01/01/2000;32
450000088;2024;12;450002613;0053;29;C;01/01/2000;28
450000088;2024;12;450021449;0038;53;P;01/12/2019;1
450000088;2024;12;450002613;0099;29;P;01/01/2013;1
450000088;2024;12;450002613;0014;70;C;01/01/2000;17
450000088;2024;12;450002613;0071;53;C;01/01/2000;29
450000088;2024;12;450002613;0001;06;C;01/01/2000;14
450000088;2024;12;450002613;0002;04;C;01/01/2000;13
450000088;2024;12;450002613;0081;71;C;01/01/2005;50
450000088;2024;12;450021449;0043;53;P;01/12/2019;1
450000088;2024;12;450002613;0058;29;P;01/01/2011;1
450000088;2024;12;450002613;0045;29;P;07/03/2023;1
450000088;2024;12;450002613;0041;42;P;01/01/2000;0
450000088;2024;12;450021449;0009;29;C;01/12/2019;10
450000088;2024;12;450002613;0079;03A;C;01/01/2000;18
450000088;2024;12;450002613;0112;29;C;01/01/2000;21
450000088;2024;12;450002613;0007;01A;C;01/01/2000;20
450000088;2024;12;450002613;0067;70;P;01/01/2011;1
450000088;2024;12;450002613;0101;29;C;01/01/2000;17
450000088;2024;12;450002613;0090;29;C;01/01/2000;39
450000088;2024;12;450002613;0063;03A;C;01/01/2006;6
450000088;2024;12;450002613;0077;29;C;01/09/2015;14
450000088;2024;12;450002613;0105;40;C;01/01/2000;13
450000088;2024;12;450002613;0021;29;P;01/09/2015;1
450000088;2024;12;450021449;0047;53;P;01/12/2019;1
450000088;2024;12;450002613;0069;29;P;01/01/2011;1
450000088;2024;12;450002613;0031;53;P;01/11/2023;1
450000088;2024;12;450002613;0118;05;C;01/01/2000;9
450000088;2024;12;450002613;0060;53;C;01/01/2013;7
450000088;2024;12;450002613;0004;16;C;08/02/2010;10
450000088;2024;12;450002613;0025;02A;C;01/01/2000;13
450000088;2024;12;450002613;0110;17;C;01/09/2009;12
450000088;2024;12;450002613;0065;29;C;29/03/2022;11
450000088;2024;12;450021449;0093;53;C;01/12/2019;15
450000088;2024;12;450002613;0084;03A;C;01/01/2011;4
450000088;2024;12;450002613;0088;71;C;01/01/2005;13
450000088;2024;12;450002613;0085;29;P;01/01/2011;1
450000088;2024;12;450002613;0115;52;C;01/01/2000;11
450000088;2024;12;450002613;0083;29;C;01/01/2008;22
450000088;2024;12;450002613;0087;03A;C;01/04/2010;6
450000088;2024;12;450021449;0018;53;C;01/12/2019;9
450000088;2024;12;450002613;0096;53;C;01/01/2000;8
450000088;2024;12;450002613;0116;21;P;01/01/2005;0
450000088;2024;12;450002613;0020;27;C;01/08/2010;30
450000088;2024;12;450002613;0024;70;P;01/09/2016;1
450000088;2024;12;450002613;0030;29;P;01/01/2013;1
450000088;2024;12;450002613;0017;53;P;01/01/2011;1
450000088;2024;12;450002613;0070;29;P;01/01/2013;2
450000088;2024;12;450002613;0042;29;C;01/09/2018;10
450000088;2024;12;450002613;0022;29;C;01/01/2005;49
450000088;2024;12;450002613;0073;29;C;01/09/2022;10
450000088;2024;12;450002613;0026;29;C;01/10/2023;8
450000088;2024;12;450002613;0086;14A;C;01/01/2011;4
450000088;2024;12;450002613;0121;13A;C;01/11/2015;4
450000088;2024;12;450002613;0050;14A;C;01/01/2006;12
450000088;2024;12;450002613;0040;53;C;01/01/2000;5
450000088;2024;12;450002613;0027;29;C;01/01/2016;6
450000088;2024;12;450002613;0098;29;P;01/08/2017;5
450000088;2024;12;450002613;0108;18;C;01/09/2009;6
450000088;2024;12;450021449;0037;43;P;01/12/2019;20
450000088;2024;12;450002613;0046;53;C;01/01/2000;11
450000088;2024;12;450002613;0059;29;P;02/01/2023;1
450000088;2024;12;450002613;0029;53;P;01/01/2011;1
450000088;2024;12;450002613;0119;03A;C;15/12/2015;2
450000088;2024;12;450002613;0028;29;C;01/01/2000;10
450000088;2024;12;450002613;0016;53;P;01/01/2011;1
450000088;2024;12;450002613;0036;29;P;01/01/2005;1
450000088;2024;12;450002613;0033;28;C;01/01/2000;20
450000088;2024;12;450002613;0006;70;P;01/01/2011;1
450000088;2024;12;450002613;0103;53;C;01/01/2000;5
450000088;2024;12;450002613;0076;29;C;01/01/2017;1
450000088;2024;12;450002613;0100;29;P;01/01/2013;1
450000088;2024;12;450002613;0102;29;P;01/01/2013;1
450000088;2024;12;450002613;0082;29;P;08/09/2015;2
450000088;2024;12;450002613;0124;29;P;01/01/2023;1
450000088;2024;12;450002613;0013;28;P;01/01/2011;16
450000088;2024;12;450002613;0106;07B;C;01/01/2005;6
450000088;2024;12;450002613;0044;29;P;01/10/2023;1
450000088;2024;12;450002613;0066;07A;C;01/09/2018;10
450000088;2024;12;450002613;0034;28;P;01/01/2024;1
450000088;2024;12;450021449;0061;53;P;01/09/2021;1
450000088;2024;12;450002613;0064;53;C;01/10/2023;1
450000088;2024;12;450002613;0072;29;P;01/01/2008;1
450000088;2024;12;450002613;0010;70;P;01/01/2014;1
450000088;2024;12;450002613;0056;71;P;01/01/2005;1
450000088;2024;12;450002613;0057;27;P;01/01/2008;1
450000088;2024;12;450002613;0091;70;P;01/05/2023;6
450000088;2024;12;450002613;0095;29;P;01/01/2011;1
450000088;2024;12;450002613;0125;29;P;01/12/2017;4
450000088;2024;12;450002613;0111;29;P;01/01/2023;1
450000088;2024;12;450002613;0012;53;P;20/11/2023;3
450000088;2024;12;450002613;0068;70;P;01/05/2023;4
450000088;2024;12;450002613;0011;03A;C;01/10/2011;6
450000088;2024;12;450002613;0074;29;C;01/01/2019;1
450000088;2024;12;450021449;0005;53;C;01/12/2019;1
450000088;2024;12;450002613;0080;02B;C;01/09/2015;5
450000088;2024;12;450002613;0120;73;P;01/01/2013;1
450000088;2024;12;450002613;0055;29;P;25/01/2024;1
450000088;2024;12;450002613;0089;27;P;22/05/2024;1
450000088;2024;12;450002613;0114;53;P;01/01/2011;1
450000088;2024;12;450002613;0003;52;P;01/01/2023;2
450000088;2024;12;450002613;0104;70;P;20/05/2024;3
450000088;2024;12;450002613;0123;29;C;01/01/2000;1
450000088;2024;12;450021449;0035;53;P;04/10/2024;1
450000096;2024;12;450000047;0004;29;C;01/10/2016;52
450000096;2024;12;450000047;0007;07A;C;01/01/2013;6
450000096;2024;12;450000047;0002;29;C;01/01/2014;4
450000096;2024;12;450000047;0001;71;C;01/01/2010;18
450000096;2024;12;450000047;0008;28;C;01/01/2010;20
450000096;2024;12;450000047;0003;70;C;01/01/2010;7
450000096;2024;12;450000047;0006;70;P;01/01/2010;0
450000096;2024;12;450000047;0005;29;P;01/09/2016;0
450000104;2024;12;450000062;0012;01A;C;23/11/2000;12
450000104;2024;12;450000062;0007;29;C;01/01/2014;30
450000104;2024;12;450000062;0034;40;C;01/01/2010;26
450000104;2024;12;450000062;0003;40;C;01/01/2015;4
450000104;2024;12;450000062;0016;29;C;01/01/2010;30
450000104;2024;12;450000062;0019;53;C;01/01/2017;0
450000104;2024;12;450000062;0019;53;C;;0
450000104;2024;12;450000062;0023;27;C;17/06/2013;0
450000104;2024;12;450000062;0001;03A;C;15/02/2022;6
450000104;2024;12;450000062;0001;01A;C;29/01/2021;6
450000104;2024;12;450000062;0001;03A;C;05/12/2020;6
450000104;2024;12;450000062;0001;01A;C;06/11/2020;6
450000104;2024;12;450000062;0001;03A;C;02/06/2020;6
450000104;2024;12;450000062;0001;01A;C;25/03/2020;6
450000104;2024;12;450000062;0001;03A;C;01/01/2006;6
450000104;2024;12;450000062;0010;07A;C;01/01/2006;6
450000104;2024;12;450000062;0031;29;C;01/01/2010;14
450000104;2024;12;450000062;0017;70;C;01/01/1990;0
450000104;2024;12;450000062;0037;04;C;23/11/2000;0
450000104;2024;12;450000062;0013;53;C;01/01/1990;30
450000104;2024;12;450000062;0006;29;C;01/01/2010;23
450000104;2024;12;450000062;0024;29;C;01/01/2017;12
450000104;2024;12;450000062;0027;03A;C;19/01/2009;4
450000104;2024;12;450000062;0033;02A;C;09/03/2006;0
450000104;2024;12;450000062;0018;40;M;23/11/2000;29
450000104;2024;12;450000062;0025;71;C;01/01/2000;0
450000104;2024;12;450000062;0026;28;C;01/01/2010;16
450000104;2024;12;450000062;0015;71;C;01/01/1990;0
450000104;2024;12;450000062;0030;05;C;26/09/2013;3
450000104;2024;12;450000062;0014;07B;C;01/01/2006;2
450000104;2024;12;450000062;0004;14A;C;01/01/2012;3
450000104;2024;12;450000062;0036;53;M;23/11/2000;5
450000104;2024;12;450000062;0035;29;M;01/01/2015;2
450000104;2024;12;450000062;0009;29;C;01/01/2010;6
450000104;2024;12;450000062;0011;29;M;07/11/2022;2
450000104;2024;12;450000062;0011;27;M;06/12/2021;2
450000104;2024;12;450000062;0005;53;C;01/01/1990;20
450000104;2024;12;450000062;0008;29;C;25/10/2024;0
450000112;2024;12;450000070;0009;29;C;01/01/2010;1
450000112;2024;12;450000070;0004;29;C;01/01/2015;4
450000112;2024;12;450000070;0010;29;C;01/01/2010;27
450000112;2024;12;450000070;0006;07A;C;01/01/2010;4
450000112;2024;12;450000070;0001;29;C;01/01/2010;4
450000112;2024;12;450000070;0005;29;P;01/01/2010;4
450000112;2024;12;450000070;0008;70;C;01/03/2019;1
450000112;2024;12;450000070;0002;27;C;01/01/2010;4
450000112;2024;12;450000070;0007;29;P;16/04/2024;1
450000112;2024;12;450000070;0003;29;P;01/01/2010;2
450000112;2024;12;450000070;0011;29;C;01/01/2010;2
450000138;2024;12;450000120;0001;27;C;01/01/2010;12
450000161;2024;12;450000260;0001;27;C;18/02/2009;11
450000245;2024;12;450000245;0003;53;C;25/10/2017;145
450000245;2024;12;450000245;0004;03A;C;01/01/1982;8
450000245;2024;12;450000245;0005;53;P;01/06/2017;23
450000245;2024;12;450000245;0001;29;P;08/04/2019;5
450000245;2024;12;450000245;0002;43;P;01/01/2011;8
450000294;2024;12;450000294;0007;29;C;01/01/2020;130
450000294;2024;12;450000294;0001;07A;C;01/01/2020;8
450000294;2024;12;450000294;0005;03A;C;01/01/2020;12
450000294;2024;12;450000294;0004;02A;C;01/01/2020;12
450000294;2024;12;450000294;0006;29;P;01/01/2020;0
450000294;2024;12;450000294;0003;21;P;01/01/2020;16
450000294;2024;12;450000294;0002;36;P;01/01/2020;0
450000336;2024;12;450000336;0001;29;C;01/01/1900;0
450010079;2024;12;450010079;0005;03A;C;01/01/1980;12
450010079;2024;12;450010079;0007;53;C;01/01/2020;95
450010079;2024;12;450010079;0008;70;C;01/01/1980;0
450010079;2024;12;450010079;0006;71;C;01/01/1980;30
450010079;2024;12;450010079;0002;04;C;01/01/1980;6
450010079;2024;12;450010079;0003;53;P;01/01/2020;95
450010079;2024;12;450010079;0004;29;P;01/01/2020;0
450010079;2024;12;450010079;0001;29;C;01/01/2020;0
450010079;2024;12;450010079;0009;43;P;01/01/1980;12
450012935;2024;12;450012935;0001;21;P;01/01/2005;16
450012935;2024;12;450012935;0002;23;P;15/03/2006;8
450012968;2024;12;450012968;0002;53;P;01/01/2010;10
450012968;2024;12;450012968;0001;53;C;01/01/2010;10
450013818;2024;12;450013818;0001;23;P;22/05/2007;0
450018460;2024;12;450018460;0001;21;P;15/03/2006;9
450018460;2024;12;450018460;0002;21;P;15/03/2006;9
460780083;2024;12;460000045;0011;53;C;01/01/2006;17
460780083;2024;12;460000045;0009;53;P;01/01/2010;10
460780083;2024;12;460000045;0006;53;C;01/01/2006;18
460780083;2024;12;460000045;0008;29;P;01/01/2023;1
460780083;2024;12;460000045;0007;29;P;01/01/2023;2
460780083;2024;12;460000045;0004;29;C;01/12/2022;20
460780083;2024;12;460000045;0001;07A;C;01/07/2009;2
460780083;2024;12;460000045;0012;03A;C;01/01/2006;6
460780083;2024;12;460000045;0010;29;C;01/12/2022;3
460780083;2024;12;460000045;0003;29;C;01/01/2006;14
460780083;2024;12;460000045;0013;29;C;01/01/2000;2
460780083;2024;12;460000045;0014;29;P;01/01/2023;2
460780083;2024;12;460000045;0002;53;P;01/01/2010;1
460780083;2024;12;460000045;0005;53;P;01/01/2010;1
460780091;2024;12;460000052;0002;27;C;01/01/2005;29
460780091;2024;12;460000052;0001;07A;C;01/01/2005;4
460780208;2024;12;460000102;0001;07A;C;01/01/2000;3
460780208;2024;12;460000102;0003;27;C;02/12/2000;7
460780208;2024;12;460000102;0004;29;C;01/01/2000;30
460780208;2024;12;460000102;0009;53;P;01/01/2008;2
460780208;2024;12;460000102;0002;29;P;01/01/2000;3
460780208;2024;12;460000102;0007;29;P;01/01/2000;1
460780208;2024;12;460000102;0005;29;P;01/01/2000;2
460780208;2024;12;460000102;0008;27;P;01/01/2000;2
460780208;2024;12;460000102;0006;53;M;01/01/2019;0
460780216;2024;12;460000110;0046;07A;C;01/01/2005;6
460780216;2024;12;460000110;0027;29;M;01/01/2005;0
460780216;2024;12;460000110;0032;01A;C;01/01/2013;8
460780216;2024;12;460000110;0032;01A;C;01/11/2024;8
460780216;2024;12;460000110;0033;53;M;01/01/2013;0
460780216;2024;12;460000110;0050;29;M;01/01/2005;0
460780216;2024;12;460000110;0001;53;C;01/01/2018;0
460780216;2024;12;460000110;0011;29;M;01/01/2005;0
460780216;2024;12;460000110;0021;18;C;01/01/2012;4
460780216;2024;12;460000110;0021;02F;C;01/11/2024;4
460780216;2024;12;460000110;0004;17;C;01/01/2012;8
460780216;2024;12;460000110;0030;27;M;01/01/2008;15
460780216;2024;12;460000110;0010;53;M;01/01/2013;0
460780216;2024;12;460000110;0015;29;M;01/01/2005;0
460780216;2024;12;460000110;0005;53;M;01/01/2005;0
460780216;2024;12;460000110;0020;43;P;01/01/2005;12
460780216;2024;12;460000110;0043;29;M;01/01/2005;0
460780216;2024;12;460000110;0013;40;M;01/01/2005;4
460780216;2024;12;460000110;0047;04;C;01/01/2005;4
460780216;2024;12;460000110;0048;71;C;01/01/2005;0
460780216;2024;12;460000110;0039;71;M;01/01/2005;18
460780216;2024;12;460000110;0044;28;M;01/01/2013;10
460780216;2024;12;460000110;0008;70;M;01/01/2005;0
460780216;2024;12;460000110;0029;29;M;01/09/2021;0
460780216;2024;12;460000110;0031;29;M;01/01/2018;0
460780216;2024;12;460000110;0018;21;P;05/03/2006;13
460780216;2024;12;460000110;0026;29;M;01/01/2005;0
460780216;2024;12;460000110;0053;29;P;01/01/2020;0
460780216;2024;12;460000110;0049;29;M;01/08/2021;0
460780216;2024;12;460000110;0052;29;M;01/01/2018;0
460780216;2024;12;460000110;0038;21;P;01/01/2013;0
460780216;2024;12;460000110;0023;03A;C;01/01/2010;4
460780216;2024;12;460000110;0023;03A;C;01/11/2024;4
460780216;2024;12;460000110;0036;29;P;01/01/2014;0
460780216;2024;12;460000110;0034;53;P;01/06/2012;0
460780216;2024;12;460000110;0024;29;M;01/01/2013;0
460780216;2024;12;460000110;0002;53;P;01/06/2012;0
460780216;2024;12;460000110;0042;53;P;01/06/2012;0
460780216;2024;12;460000110;0017;29;M;01/01/2005;0
460780216;2024;12;460000110;0022;53;M;01/01/2005;0
460780216;2024;12;460000110;0007;53;P;01/06/2012;0
460780216;2024;12;460000110;0028;29;M;01/01/2005;0
460780216;2024;12;460000110;0035;70;P;01/06/2012;0
460780216;2024;12;460000110;0019;73;M;01/03/2019;2
460780216;2024;12;460000110;0014;53;P;01/07/2015;0
460780216;2024;12;460000110;0006;53;P;01/01/2018;0
460780216;2024;12;460000110;0003;29;P;01/01/2024;0
460780216;2024;12;460000110;0016;29;P;01/02/2024;0
460780216;2024;12;460000110;0041;29;P;15/04/2024;0
460780216;2024;12;460000110;0037;29;M;01/03/2020;0
460780216;2024;12;460000110;0012;53;C;13/05/2024;0
460780216;2024;12;460000110;0009;29;M;01/01/2018;7
460780216;2024;12;460000110;0009;08;C;07/10/2024;7
460780430;2024;12;460000227;0001;29;C;01/01/1900;20
470000027;2024;12;470000027;0015;29;C;01/01/2006;1
470000027;2024;12;470000027;0028;53;C;01/01/2006;1
470000027;2024;12;470000027;0013;02A;C;01/03/2009;12
470000027;2024;12;470000027;0001;03A;C;01/03/2009;10
470000027;2024;12;470000027;0016;29;C;09/12/2008;5
470000027;2024;12;470000027;0024;53;P;05/06/2001;18
470000027;2024;12;470000027;0011;70;C;01/01/2006;1
470000027;2024;12;470000027;0023;07A;C;20/03/2017;10
470000027;2024;12;470000027;0006;29;P;05/06/2001;1
470000027;2024;12;470000027;0009;70;P;01/01/2006;1
470000027;2024;12;470000027;0025;29;P;01/01/2006;1
470000027;2024;12;470000027;0021;29;P;01/01/2006;1
470000027;2024;12;470000027;0007;29;P;01/01/2006;1
470000027;2024;12;470000027;0022;29;P;01/01/2006;1
470000027;2024;12;470000027;0002;29;P;01/01/2006;1
470000027;2024;12;470000027;0026;29;P;01/01/2006;1
470000027;2024;12;470000027;0012;29;P;01/01/2006;1
470000027;2024;12;470000027;0003;29;P;01/01/2020;1
470000027;2024;12;470000027;0027;29;P;01/01/2006;1
470000027;2024;12;470000027;0010;29;P;01/01/2006;1
470000027;2024;12;470000027;0008;29;P;01/01/2006;1
470000027;2024;12;470000027;0019;29;P;01/01/2006;1
470000027;2024;12;470000027;0014;29;P;01/01/2006;1
470000027;2024;12;470000027;0020;29;P;01/01/2006;1
470000027;2024;12;470000027;0004;29;P;01/01/2006;1
470000027;2024;12;470000027;0018;29;P;01/01/2006;1
470000027;2024;12;470000027;0017;29;P;01/01/2006;1
470000027;2024;12;470000027;0005;29;P;01/01/2006;1
470000027;2024;12;470000027;0029;29;P;01/01/2006;1
470000159;2024;12;470000159;0001;43;P;09/07/2003;6
470000324;2024;12;470000431;0006;29;C;01/01/2015;30
470000324;2024;12;470000431;0008;29;C;01/01/2015;30
470000324;2024;12;470000431;0010;07A;C;01/01/2015;5
470000324;2024;12;470000431;0004;29;C;01/01/2015;30
470000324;2024;12;470000431;0003;29;C;01/01/2022;10
470000324;2024;12;470000431;0011;73;C;01/01/2015;25
470000324;2024;12;470000431;0005;28;C;01/01/2015;7
470000324;2024;12;470000431;0009;29;P;01/01/2015;25
470000324;2024;12;470000431;0002;29;C;01/01/2021;10
470000324;2024;12;470000431;0007;73;M;01/01/2015;1
470000324;2024;12;470000431;0001;29;M;01/01/2015;2
470000381;2024;12;470000563;0001;19;C;19/09/2009;10
470000381;2024;12;470000563;0002;19;P;19/09/2009;3
470000407;2024;12;470000571;0001;29;C;01/01/2013;8
470001660;2024;12;470000480;0008;53;P;01/01/2023;0
470001660;2024;12;470000480;0009;53;P;01/01/2023;0
470001660;2024;12;470000480;0026;53;C;01/01/2023;0
470001660;2024;12;470000480;0023;53;P;01/01/2023;0
470001660;2024;12;470000480;0020;29;P;01/01/2023;0
470001660;2024;12;470000480;0007;29;C;01/01/2023;0
470001660;2024;12;470000480;0004;29;P;01/01/2023;0
470001660;2024;12;470000480;0015;53;P;01/01/2023;0
470001660;2024;12;470000480;0018;03A;C;01/01/2023;6
470001660;2024;12;470000480;0019;53;C;01/01/2023;0
470001660;2024;12;470000480;0013;53;P;01/01/2023;0
470001660;2024;12;470000480;0022;70;C;01/01/2023;0
470001660;2024;12;470000480;0002;27;C;01/01/2023;0
470001660;2024;12;470000480;0005;07A;C;01/01/2023;0
470001660;2024;12;470000480;0012;71;C;01/01/2023;0
470001660;2024;12;470000480;0017;29;C;01/01/2023;0
470001660;2024;12;470000480;0021;29;C;01/01/2023;0
470001660;2024;12;470000480;0025;29;C;01/01/2023;0
470001660;2024;12;470000480;0011;28;C;01/01/2023;0
470001660;2024;12;470000480;0014;29;C;01/01/2023;0
470001660;2024;12;470000480;0001;73;P;01/01/2023;0
470001660;2024;12;470000480;0016;28;P;01/01/2023;0
470001660;2024;12;470000480;0006;29;P;01/01/2023;0
470001660;2024;12;470000480;0003;07A;C;01/01/2023;0
470001660;2024;12;470000480;0024;53;P;01/01/2023;0
470001660;2024;12;470000480;0010;29;P;01/11/2024;0
470016049;2024;12;470016049;0003;03A;C;01/01/2015;12
470016049;2024;12;470016049;0004;53;C;01/01/2015;0
470016049;2024;12;470016049;0002;53;C;01/01/2015;0
470016049;2024;12;470016049;0001;53;P;01/01/2015;25
470016171;2024;12;470000423;0036;05;C;01/06/2012;3
470016171;2024;12;470000423;0034;04;C;01/06/2012;9
470016171;2024;12;470000423;0012;01A;C;28/01/2022;12
470016171;2024;12;470000423;0020;03A;C;18/03/2012;6
470016171;2024;12;470000423;0004;29;M;16/06/2010;49
470016171;2024;12;470000423;0044;08;C;12/09/2016;12
470016171;2024;12;470000423;0037;29;C;01/01/1990;10
470016171;2024;12;470000423;0013;29;M;24/09/2014;15
470016171;2024;12;470000423;0009;07A;C;21/03/2012;6
470016171;2024;12;470000423;0024;29;M;01/01/2022;10
470016171;2024;12;470000423;0025;53;M;16/06/2010;22
470016171;2024;12;470000423;0041;29;M;16/06/2010;15
470016171;2024;12;470000423;0047;29;C;29/06/2021;10
470016171;2024;12;470000423;0031;29;C;01/01/2019;8
470016171;2024;12;470000423;0057;18;C;26/09/2011;9
470016171;2024;12;470000423;0052;17;C;26/09/2011;12
470016171;2024;12;470000522;0055;29;C;01/07/2016;16
470016171;2024;12;470000423;0048;71;M;01/06/2012;20
470016171;2024;12;470000423;0043;27;C;12/10/2016;27
470016171;2024;12;470000423;0032;29;M;01/11/2014;12
470016171;2024;12;470000423;0017;29;C;16/06/2010;14
470016171;2024;12;470000423;0027;29;C;16/03/2020;27
470016171;2024;12;470000522;0046;29;C;31/01/2019;4
470016171;2024;12;470000423;0011;29;M;16/06/2010;12
470016171;2024;12;470000423;0050;71;C;01/01/1990;20
470016171;2024;12;470000423;0001;29;C;16/06/2010;11
470016171;2024;12;470000423;0003;04;C;01/02/2013;6
470016171;2024;12;470000423;0029;28;C;16/06/2010;13
470016171;2024;12;470000423;0054;14A;C;23/10/2017;4
470016171;2024;12;470000423;0045;53;C;01/01/1990;10
470016171;2024;12;470000423;0030;29;M;01/01/1990;10
470016171;2024;12;470000423;0061;29;P;01/01/1990;10
470016171;2024;12;470000423;0062;53;M;16/06/2010;15
470016171;2024;12;470000423;0058;53;P;01/01/1990;10
470016171;2024;12;470000423;0016;53;P;01/01/1990;10
470016171;2024;12;470000423;0049;29;P;01/01/1990;10
470016171;2024;12;470000423;0022;29;M;01/01/1990;10
470016171;2024;12;470000423;0063;28;P;16/06/2010;3
470016171;2024;12;470000423;0018;29;P;01/01/2015;3
470016171;2024;12;470000423;0053;71;M;01/01/2022;10
